,score
0,5.649999873712659
1,3.94999991171062
2,1.7999999597668648
3,6.9999998435378075
4,14.849999668076634
5,2.6499999407678843
6,4.549999898299575
7,1.1999999731779099
8,2.3999999463558197
9,6.199999861419201
10,4.799999892711639
11,3.94999991171062
12,5.649999873712659
13,5.249999882653356
14,7.649999829009175
15,3.6999999172985554
16,2.9499999340623617
17,9.599999785423279
18,13.04999970830977
19,4.899999890476465
20,16.449999632313848
21,13.949999688193202
22,14.24999968148768
23,5.949999867007136
24,2.299999948590994
25,7.699999827891588
26,3.94999991171062
27,8.24999981559813
28,5.8499998692423105
29,0.7999999821186066
30,1.9499999564141035
31,11.84999973513186
32,8.049999820068479
33,4.449999900534749
34,2.4499999452382326
35,1.5999999642372131
36,2.4499999452382326
37,10.549999764189124
38,5.8499998692423105
39,2.799999937415123
40,0.549999987706542
41,4.499999899417162
42,8.24999981559813
43,4.449999900534749
44,4.349999902769923
45,7.949999822303653
46,18.999999575316906
47,6.049999864771962
48,2.699999939650297
49,8.699999805539846
50,7.04999984242022
51,8.299999814480543
52,10.349999768659472
53,7.04999984242022
54,1.8999999575316906
55,3.799999915063381
56,9.749999782070518
57,4.599999897181988
58,12.049999730661511
59,5.049999887123704
60,6.249999860301614
61,17.69999960437417
62,2.899999935179949
63,4.049999909475446
64,1.0499999765306711
65,3.249999927356839
66,7.449999833479524
67,9.699999783188105
68,5.999999865889549
69,5.14999988488853
70,12.299999725073576
71,0.8499999810010195
72,1.9999999552965164
73,7.04999984242022
74,0.0
75,0.0
76,2.849999936297536
77,7.499999832361937
78,4.499999899417162
79,9.899999778717756
80,6.9999998435378075
81,3.299999926239252
82,1.1999999731779099
83,3.299999926239252
84,6.549999853596091
85,6.4499998558312654
86,1.4999999664723873
87,0.0
88,5.799999870359898
89,6.3999998569488525
90,5.899999868124723
91,2.5999999418854713
92,0.0
93,9.249999793246388
94,4.249999905005097
95,7.349999835714698
96,4.149999907240272
97,3.799999915063381
98,8.149999817833304
99,10.099999774247408
100,18.849999578669667
101,3.1499999295920134
102,2.6499999407678843
103,5.699999872595072
104,8.399999812245369
105,12.649999717250466
106,0.5999999865889549
107,0.6999999843537807
108,7.749999826774001
109,7.5499998312443495
110,8.349999813362956
111,4.499999899417162
112,4.699999894946814
113,6.249999860301614
114,2.699999939650297
115,3.1499999295920134
116,4.249999905005097
117,8.149999817833304
118,7.249999837949872
119,11.749999737367034
120,13.799999691545963
121,12.149999728426337
122,2.199999950826168
123,8.349999813362956
124,4.399999901652336
125,4.649999896064401
126,1.8499999586492777
127,7.249999837949872
128,6.899999845772982
129,8.549999808892608
130,4.29999990388751
131,5.099999886006117
132,10.199999772012234
133,9.899999778717756
134,11.049999753013253
135,16.49999963119626
136,3.849999913945794
137,4.249999905005097
138,5.49999987706542
139,4.349999902769923
140,3.6499999184161425
141,21.749999513849616
142,9.649999784305692
143,4.949999889358878
144,17.249999614432454
145,6.69999985024333
146,2.9999999329447746
147,3.999999910593033
148,17.299999613314867
149,13.949999688193202
150,10.64999976195395
151,7.649999829009175
152,3.999999910593033
153,9.349999791011214
154,7.299999836832285
155,6.499999854713678
156,4.1999999061226845
157,2.299999948590994
158,4.699999894946814
159,12.649999717250466
160,9.599999785423279
161,8.149999817833304
162,8.849999802187085
163,6.9999998435378075
164,1.649999963119626
165,4.099999908357859
166,3.6999999172985554
167,3.6499999184161425
168,2.6499999407678843
169,3.349999925121665
170,1.3499999698251486
171,10.399999767541885
172,10.29999976977706
173,1.099999975413084
174,3.1499999295920134
175,2.9499999340623617
176,2.0499999541789293
177,11.299999747425318
178,2.9999999329447746
179,0.0
180,1.4999999664723873
181,0.9499999787658453
182,1.1999999731779099
183,6.899999845772982
184,3.5499999206513166
185,0.5999999865889549
186,6.799999848008156
187,2.0499999541789293
188,4.649999896064401
189,1.4499999675899744
190,3.5999999195337296
191,0.8499999810010195
192,0.09999999776482582
193,1.699999962002039
194,0.549999987706542
195,0.6499999854713678
196,0.0
197,0.0
198,0.0
199,0.5999999865889549
200,2.4499999452382326
201,2.199999950826168
202,1.5499999653548002
203,1.099999975413084
204,5.199999883770943
205,0.9999999776482582
206,1.0499999765306711
207,1.8999999575316906
208,3.5999999195337296
209,2.74999993853271
210,3.899999912828207
211,7.5499998312443495
212,0.19999999552965164
213,0.4499999899417162
214,0.5999999865889549
215,0.0
216,1.2999999709427357
217,9.849999779835343
218,7.249999837949872
219,1.649999963119626
220,0.7499999832361937
221,3.249999927356839
222,4.1999999061226845
223,5.14999988488853
224,0.0
225,4.949999889358878
226,2.5999999418854713
227,3.899999912828207
228,2.149999951943755
229,5.699999872595072
230,0.0
231,4.049999909475446
232,8.149999817833304
233,5.549999875947833
234,0.4999999888241291
235,2.199999950826168
236,4.699999894946814
237,3.249999927356839
238,2.0499999541789293
239,2.5499999430030584
240,1.149999974295497
241,3.349999925121665
242,0.0
243,0.19999999552965164
244,2.0999999530613422
245,3.449999922886491
246,2.299999948590994
247,0.9999999776482582
248,1.4499999675899744
249,0.29999999329447746
250,0.0
251,3.349999925121665
252,2.699999939650297
253,3.349999925121665
254,1.2499999720603228
255,0.9999999776482582
256,5.249999882653356
257,1.3499999698251486
258,0.8499999810010195
259,0.6999999843537807
260,0.9499999787658453
261,0.0
262,0.0
263,0.7499999832361937
264,0.6999999843537807
265,3.7499999161809683
266,2.6499999407678843
267,2.799999937415123
268,1.4999999664723873
269,3.0999999307096004
270,3.249999927356839
271,3.249999927356839
272,1.7999999597668648
273,1.8499999586492777
274,3.999999910593033
275,4.1999999061226845
276,0.29999999329447746
277,3.349999925121665
278,3.799999915063381
279,0.29999999329447746
280,1.3999999687075615
281,3.999999910593033
282,2.3999999463558197
283,0.0
284,0.0
285,3.0999999307096004
286,2.799999937415123
287,3.449999922886491
288,1.3499999698251486
289,0.29999999329447746
290,1.699999962002039
291,1.7999999597668648
292,3.1499999295920134
293,0.6999999843537807
294,2.699999939650297
295,3.999999910593033
296,1.3999999687075615
297,2.6499999407678843
298,2.4499999452382326
299,1.4499999675899744
300,2.899999935179949
301,1.3999999687075615
302,1.5499999653548002
303,1.2999999709427357
304,1.0499999765306711
305,1.649999963119626
306,0.6499999854713678
307,0.0
308,4.399999901652336
309,3.1499999295920134
310,1.4999999664723873
311,0.6499999854713678
312,0.5999999865889549
313,1.3999999687075615
314,1.149999974295497
315,1.699999962002039
316,1.4999999664723873
317,4.349999902769923
318,1.1999999731779099
319,1.1999999731779099
320,4.29999990388751
321,2.74999993853271
322,0.24999999441206455
323,0.9999999776482582
324,0.8999999798834324
325,1.0499999765306711
326,5.2999998815357685
327,0.7999999821186066
328,3.399999924004078
329,4.399999901652336
330,1.3999999687075615
331,1.2999999709427357
332,1.649999963119626
333,2.249999949708581
334,0.29999999329447746
335,6.4499998558312654
336,1.3499999698251486
337,1.649999963119626
338,5.49999987706542
339,3.4999999217689037
340,4.699999894946814
341,2.5999999418854713
342,0.3999999910593033
343,0.9499999787658453
344,2.9999999329447746
345,1.5999999642372131
346,1.699999962002039
347,2.299999948590994
348,0.0
349,0.9999999776482582
350,1.7999999597668648
351,0.9499999787658453
352,1.2999999709427357
353,1.0499999765306711
354,0.0
355,3.94999991171062
356,0.9499999787658453
357,3.449999922886491
358,3.249999927356839
359,1.9999999552965164
360,1.149999974295497
361,2.4999999441206455
362,2.0499999541789293
363,1.3999999687075615
364,1.1999999731779099
365,3.7499999161809683
366,2.849999936297536
367,2.199999950826168
368,1.7499999608844519
369,5.699999872595072
370,0.0
371,2.4499999452382326
372,0.0
373,0.3999999910593033
374,1.1999999731779099
375,5.099999886006117
376,1.5499999653548002
377,1.9499999564141035
378,0.6499999854713678
379,4.049999909475446
380,4.599999897181988
381,1.0499999765306711
382,2.9999999329447746
383,6.249999860301614
384,2.9999999329447746
385,1.099999975413084
386,0.9999999776482582
387,4.499999899417162
388,1.3499999698251486
389,4.099999908357859
390,3.399999924004078
391,1.2999999709427357
392,3.4999999217689037
393,2.3999999463558197
394,5.099999886006117
395,1.099999975413084
396,3.399999924004078
397,2.299999948590994
398,2.0499999541789293
399,1.149999974295497
400,5.099999886006117
401,1.5999999642372131
402,6.149999862536788
403,2.4999999441206455
404,1.0499999765306711
405,0.4499999899417162
406,0.0
407,0.6999999843537807
408,2.849999936297536
409,2.849999936297536
410,2.199999950826168
411,0.5999999865889549
412,0.5999999865889549
413,0.549999987706542
414,1.649999963119626
415,1.099999975413084
416,0.6999999843537807
417,1.699999962002039
418,4.149999907240272
419,4.599999897181988
420,1.0499999765306711
421,0.0
422,0.0
423,3.94999991171062
424,1.4999999664723873
425,3.1499999295920134
426,2.299999948590994
427,3.999999910593033
428,1.1999999731779099
429,3.94999991171062
430,0.5999999865889549
431,0.8499999810010195
432,3.449999922886491
433,3.899999912828207
434,1.8999999575316906
435,3.349999925121665
436,1.4999999664723873
437,0.0
438,1.099999975413084
439,4.649999896064401
440,0.6499999854713678
441,1.5499999653548002
442,3.5999999195337296
443,0.0
444,0.7499999832361937
445,0.19999999552965164
446,2.4999999441206455
447,2.199999950826168
448,2.349999947473407
449,0.8499999810010195
450,0.09999999776482582
451,0.9999999776482582
452,1.649999963119626
453,3.5499999206513166
454,0.8499999810010195
455,2.899999935179949
456,0.4999999888241291
457,0.6499999854713678
458,0.0
459,0.0
460,4.949999889358878
461,2.249999949708581
462,0.4499999899417162
463,0.7999999821186066
464,2.349999947473407
465,1.149999974295497
466,1.9999999552965164
467,2.4499999452382326
468,2.699999939650297
469,3.0499999318271875
470,1.7499999608844519
471,1.5499999653548002
472,1.9499999564141035
473,1.149999974295497
474,0.0
475,4.1999999061226845
476,0.5999999865889549
477,2.899999935179949
478,0.09999999776482582
479,5.49999987706542
480,3.5999999195337296
481,2.5999999418854713
482,1.649999963119626
483,2.5999999418854713
484,2.5999999418854713
485,1.4499999675899744
486,3.449999922886491
487,7.699999827891588
488,3.1499999295920134
489,0.0
490,2.899999935179949
491,0.7999999821186066
492,2.0999999530613422
493,0.6999999843537807
494,1.699999962002039
495,0.9499999787658453
496,3.0499999318271875
497,3.299999926239252
498,4.949999889358878
499,3.799999915063381
